Tx Location x,Tx Location y,Tx Location z,Rx Location x,Rx Location y,Rx Location z,Jammer Location x,Jammer Location y,Jammer Location z (m),Tx - Rx Distance (m),J - Rx Distance (m),J - Tx Distance (m),Signal Power Before (V),Signal Power After (V),SNR Before (dB),SNR After (dB),Total Percent Error,Expected Azimuth,Expected Elevation,Measured Azimuth,Measured Elevation,ML
14,0,0,-2,-2,0,-600,-2000,0,16.1245154965971,2085.5713845371,2092.12714718776,2.15269732999339,2.10965934817095,47.6178918648028,53.2539887269445,10.6597176808606,7.1250163489018,0,34.6820096218913,0,1
14,0,0,-2,2,0,-600,-2000,0,16.1245154965971,2089.4037426979,2092.12714718776,2.15012300464691,2.13044700983337,47.4785369211623,53.0384811233201,10.1736156524727,-7.1250163489018,0,33.7916040686492,0,1
14,0,0,-2,4,0,-600,-2000,0,16.4924225024706,2091.32015722127,2092.12714718776,1.94505181592817,1.82336675608776,46.8236872639515,52.7111659917047,8.4822898522018,-14.0362434679265,0,32.9297465292578,0,1
14,0,0,-2,6,0,-600,-2000,0,17.0880074906351,2093.23672813182,2092.12714718776,1.66346288966293,1.39784561129442,45.5310747444931,50.4622389961726,9.32112367210652,-20.5560452195835,0,32.0955217027152,0,1
14,0,0,-2,8,0,-600,-2000,0,17.8885438199983,2095.15345500037,2092.12714718776,1.3601310496483,1.04423187971342,43.7779417842631,47.6563797156841,9.18473643807722,-26.565051177078,0,31.2880436342267,0,1
14,0,0,-2,10,0,-600,-2000,0,18.8679622641132,2097.0703373993,2092.12714718776,1.0842787146043,0.752918028214843,41.6240669106597,44.9170919416795,14.8626064466899,-32.0053832080835,0,30.5064547743121,0,1
14,0,0,-2,12,0,-600,-2000,0,20,2098.98737490248,2092.12714718776,0.838164357187765,0.492791202674986,39.4879125424973,40.6855102782752,8.57497156829001,-36.869897645844,0,29.7499250680799,0,1
14,0,0,-2,14,0,-600,-2000,0,21.2602916254693,2100.90456708533,2092.12714718776,0.644018760659898,0.342554048112884,37.4391431480117,38.0950749455259,9.35720143491935,-41.1859251657096,0,29.0176510737008,0,1
14,0,0,-2,16,0,-600,-2000,0,22.6274169979695,2102.82191352478,2092.12714718776,0.494238881014207,0.271135534824568,34.5914428249822,35.3359927927586,10.5555555555556,-45,0,28.3088551091451,0,1
14,0,0,-2,18,0,-600,-2000,0,24.0831891575846,2104.73941379925,2092.12714718776,0.382590707846131,0.107519924737277,33.0295763035078,27.8828869301301,10.6573501842861,-48.3664606634298,0,27.6227844262767,0,1
14,0,0,-2,20,0,-600,-2000,0,25.6124969497314,2106.65706748868,2092.12714718776,0.293124572476241,0.115786621866622,30.6191737372749,28.5501253885638,10.5111643738639,-51.3401917459099,0,26.9587104114274,0,1
14,0,0,-2,22,0,-600,-2000,0,27.2029410174709,2108.5748741745,2092.12714718776,0.228158134335097,0.0767857770494787,28.4432350965946,24.586785720591,10.5479518374712,-53.9726266148964,0,26.3159278116021,0,1
14,0,0,-2,24,0,-600,-2000,0,28.8444102037119,2110.49283343962,2092.12714718776,0.178975456594708,0.043393326137855,25.9893905631788,20.1245161894249,8.69720346500561,-56.3099324740202,0,25.6937539854933,0,1
14,0,0,-2,26,0,-600,-2000,0,30.5286750449475,2112.41094486845,2092.12714718776,0.142617453277682,0.042426101001579,23.9981553645958,19.6277619302212,10.6645827093753,-58.3924977537511,0,25.0915281785096,0,1
14,0,0,-2,28,0,-600,-2000,0,32.2490309931942,2114.32920804685,2092.12714718776,0.113716625475184,0.0169624887112053,22.0555547348824,10.6719106500564,13.9597551952938,-60.2551187030578,0,24.508610821048,0,1
14,0,0,-2,30,0,-600,-2000,0,34,2116.24762256216,2092.12714718776,0.0906609079089024,0.0230550177305079,20.1328407752107,14.1827693290379,10.2576425178186,-61.927513064147,0,23.9443828492646,0,1
